1.1004546883e+00	9.6859723869e-01	1.3185744963e-01
9.2670066908e-01	8.7477298091e-01	5.1927688169e-02
6.8477750307e-01	7.2456887412e-01	3.9791371045e-02
3.8360427636e-01	5.2766569840e-01	1.4406142204e-01
5.7234960591e-02	2.9675402785e-01	2.3951906726e-01
-2.5675909284e-01	4.6716312425e-02	3.0347540526e-01
-5.4320171882e-01	-2.0633230834e-01	3.3686941048e-01
-8.0468387559e-01	-4.4608263955e-01	3.5860123604e-01
-1.0328722360e+00	-6.5708257219e-01	3.7578966379e-01
-1.1963177712e+00	-8.2573298442e-01	3.7058478681e-01
-1.2640904574e+00	-9.4116421635e-01	3.2292624106e-01
-1.2355326848e+00	-9.9593662871e-01	2.3959605611e-01
-1.1364999365e+00	-9.8652009379e-01	1.4997984275e-01
-9.8634360937e-01	-9.1352151513e-01	7.2822094249e-02
-7.7902766518e-01	-7.8164571206e-01	2.6180468833e-03
-5.0330925045e-01	-5.9939219022e-01	9.6082939770e-02
-1.7517083742e-01	-3.7850734126e-01	2.0333650384e-01
1.6070871829e-01	-1.3322737811e-01	2.9393609640e-01
4.6353961591e-01	1.2063920079e-01	3.4290041512e-01
7.2275564452e-01	3.6673048248e-01	3.5602516204e-01
9.4697523696e-01	5.8918567836e-01	3.5778955860e-01
1.1323163938e+00	7.7366736534e-01	3.5864902851e-01
1.2510340150e+00	9.0828554464e-01	3.4274847037e-01
1.2736120809e+00	9.8436396221e-01	2.8924811864e-01
1.1960658933e+00	9.9699930052e-01	1.9906659275e-01
1.0407903386e+00	9.4537720147e-01	9.5413137134e-02
8.3349407849e-01	8.3282475243e-01	6.6932605950e-04
5.8516351698e-01	6.6659605273e-01	8.1432535749e-02
2.9714169639e-01	4.5740468086e-01	1.6026298447e-01
-2.1639953976e-02	2.1873319539e-01	2.4037314937e-01
-3.4704576128e-01	-3.4035827152e-02	3.1300993413e-01
-6.4820169466e-01	-2.8461121222e-01	3.6359048244e-01
-9.0037707817e-01	-5.1684316702e-01	3.8353391116e-01
-1.0897882150e+00	-7.1576414816e-01	3.7402406682e-01
-1.2096799328e+00	-8.6855353233e-01	3.4112640047e-01
-1.2551387369e+00	-9.6536391613e-01	2.8977482075e-01
-1.2220881343e+00	-9.9995578951e-01	2.2213234475e-01
-1.1100423285e+00	-9.7009967734e-01	1.3994265120e-01
-9.2512255668e-01	-8.7771983098e-01	4.7402725701e-02
-6.8036592304e-01	-7.2877020865e-01	4.8404285607e-02
-3.9287722507e-01	-5.3285073789e-01	1.3997351281e-01
-8.0407488803e-02	-3.0258859216e-01	2.2218110336e-01
2.3923970335e-01	-5.2824359025e-02	2.9206406238e-01
5.4604533463e-01	2.0034444816e-01	3.4570088648e-01
8.1731943484e-01	4.4060088838e-01	3.7671854647e-01
1.0322013312e+00	6.5246023346e-01	3.7974109770e-01
1.1775863288e+00	8.2226797172e-01	3.5531835705e-01
1.2486673068e+00	9.3907985265e-01	3.0958745413e-01
1.2435299738e+00	9.9536725299e-01	2.4816272081e-01
1.1595367305e+00	9.8750240279e-01	1.7203432775e-01
9.9735360228e-01	9.1599219821e-01	8.1361404070e-02
7.6759256744e-01	7.8544553164e-01	1.7852964208e-02
4.9020159214e-01	6.0427624476e-01	1.1407465262e-01
1.8595465353e-01	3.8416084935e-01	1.9820619582e-01
-1.2942171940e-01	1.3928596644e-01	2.6870768584e-01
-4.4118164700e-01	-1.1456601329e-01	3.2661563371e-01
-7.2846471895e-01	-3.6103411782e-01	3.6743060113e-01
-9.6621242680e-01	-5.8423327200e-01	3.8197915479e-01
-1.1358326816e+00	-7.6977810400e-01	3.6605457765e-01
-1.2313584542e+00	-9.0571009446e-01	3.2564835975e-01
-1.2532050456e+00	-9.8326831311e-01	2.6993673245e-01
-1.1987810355e+00	-9.9745406800e-01	2.0132696750e-01
-1.0639108152e+00	-9.4735307538e-01	1.1655773984e-01
-8.5374064169e-01	-8.3619438605e-01	1.7546255639e-02
-5.8763111716e-01	-6.7114227036e-01	8.3511153204e-02
-2.9003134696e-01	-4.6283447498e-01	1.7280312802e-01
2.1341235755e-02	-2.2469661123e-01	2.4603784699e-01
3.3479294112e-01	2.7923136719e-02	3.0686980440e-01
6.3378654301e-01	2.7874321519e-01	3.5504332782e-01
8.9282981708e-01	5.1159806071e-01	3.8123175637e-01
1.0877526523e+00	7.1147998405e-01	3.7627266828e-01
1.2076771743e+00	8.6550642837e-01	3.4217074591e-01
1.2533106374e+00	9.6375026073e-01	2.8956037667e-01
1.2250963955e+00	9.9987958409e-01	2.2521681139e-01
1.1185873109e+00	9.7156583340e-01	1.4702147751e-01
9.3366205250e-01	8.8063385355e-01	5.3028198950e-02
6.8424258189e-01	7.3294428654e-01	4.8701704646e-02
3.9429061689e-01	5.3801584829e-01	1.4372523139e-01
8.5057043048e-02	3.0841183940e-01	2.2335479635e-01
-2.2961909258e-01	5.8930429948e-02	2.8854952252e-01
-5.3525930846e-01	-1.9434909491e-01	3.4091021355e-01
-8.0953866218e-01	-4.3510265834e-01	3.7443600384e-01
-1.0278767841e+00	-6.4781349214e-01	3.8006329195e-01
-1.1750669989e+00	-8.1877220548e-01	3.5629479340e-01
-1.2475981727e+00	-9.3696036654e-01	3.1063780620e-01
-1.2449142865e+00	-9.9476064966e-01	2.5015363683e-01
-1.1635087054e+00	-9.8844777833e-01	1.7506092711e-01
-1.0028104370e+00	-9.1842862238e-01	8.4381814580e-02
-7.7391381872e-01	-7.8921597487e-01	1.5302156149e-02
-4.9770030172e-01	-6.0913769882e-01	1.1143739711e-01
-1.9426729178e-01	-3.8979998949e-01	1.9553269771e-01
1.2189900255e-01	-1.4533934536e-01	2.6723834791e-01
4.3534642785e-01	1.0848854093e-01	3.2685788692e-01
7.2316980107e-01	3.5532425017e-01	3.6784555090e-01
9.6027025629e-01	5.7925901480e-01	3.8101124149e-01
1.1306934059e+00	7.6586005228e-01	3.6483335363e-01
1.2299624400e+00	9.0310076993e-01	3.2686167006e-01
1.2559808909e+00	9.8213588892e-01	2.7384500195e-01
1.2026388123e+00	9.9787152982e-01	2.0476728249e-01
1.0663443850e+00	9.4929351745e-01	1.1705086753e-01
8.5651190526e-01	8.3953274527e-01	1.6979159986e-02
5.9439110887e-01	6.7566338668e-01	8.1272277810e-02
3.0070534158e-01	4.6824695868e-01	1.6754161710e-01
-1.1439439800e-02	2.3065162322e-01	2.4209106302e-01
-3.2933624788e-01	-2.1809401937e-02	3.0752684594e-01
-6.3082325305e-01	-2.7286479293e-01	3.5795846012e-01
-8.8778263726e-01	-5.0633382019e-01	3.8144881707e-01
-1.0801984076e+00	-7.0716920997e-01	3.7302919767e-01
-1.2025838937e+00	-8.6242695372e-01	3.4015693994e-01
-1.2547979834e+00	-9.6210056021e-01	2.9269742322e-01
-1.2310503543e+00	-9.9976598229e-01	2.3128437203e-01
-1.1234126480e+00	-9.7299565205e-01	1.5041699595e-01
-9.3549312738e-01	-8.8351493963e-01	5.1978187741e-02
-6.8703558003e-01	-7.3709095166e-01	5.0055371633e-02
-4.0221271933e-01	-5.4316083642e-01	1.4094811709e-01
-9.6725600858e-02	-3.1422355176e-01	2.1749795090e-01
2.1969491758e-01	-6.5034296821e-02	2.8472921440e-01
5.3029600924e-01	1.8834647285e-01	3.4194953639e-01
8.0736568361e-01	4.2958815508e-01	3.7777752853e-01
1.0244555830e+00	6.4314252203e-01	3.8131306097e-01
1.1696801269e+00	8.1524581644e-01	3.5443431045e-01
1.2435518231e+00	9.3480583729e-01	3.0874598585e-01
1.2456929046e+00	9.9411684141e-01	2.5157606318e-01
1.1692087418e+00	9.8935618506e-01	1.7985255678e-01
1.0103193582e+00	9.2083069651e-01	8.9488661649e-02
7.7997038343e-01	7.9295690073e-01	1.2986517293e-02
5.0176401363e-01	6.1397637061e-01	1.1221235698e-01
1.9883898721e-01	3.9542455076e-01	1.9658556355e-01
-1.1392353508e-01	1.5138728846e-01	2.6531082354e-01
-4.2429980768e-01	-1.0240701099e-01	3.2189279669e-01
-7.1347502889e-01	-3.4960109307e-01	3.6387393581e-01
-9.5653346238e-01	-5.7426309281e-01	3.8227036957e-01
-1.1324396756e+00	-7.6191335673e-01	3.7052631886e-01
-1.2315532961e+00	-9.0045766864e-01	3.3109562747e-01
-1.2532213423e+00	-9.8096673198e-01	2.7225461036e-01
-1.1986998045e+00	-9.9825167037e-01	2.0044813417e-01
-1.0687646900e+00	-9.5119845512e-01	1.1756623485e-01
-8.6768717696e-01	-8.4283970523e-01	2.4847471731e-02
-6.0744343594e-01	-6.8015923260e-01	7.2715796659e-02
-3.0713612428e-01	-4.7364192953e-01	1.6650580525e-01
1.1207953196e-02	-2.3659800864e-01	2.4780596183e-01
3.2644949177e-01	1.5694851464e-02	3.1075464030e-01
6.1979675995e-01	2.6697616528e-01	3.5282059467e-01
8.7450939109e-01	5.0105064234e-01	3.7345874875e-01
1.0751014065e+00	7.0283198714e-01	3.7226941934e-01
1.2073616498e+00	8.5931522354e-01	3.4804642622e-01
1.2603482290e+00	9.6041487629e-01	2.9993335273e-01
1.2297065857e+00	9.9961498836e-01	2.3009159735e-01
1.1192723399e+00	9.7438907981e-01	1.4488326013e-01
9.3877517156e-01	8.8636298149e-01	5.2412190074e-02
6.9990021956e-01	7.4121004894e-01	4.1309829375e-02
4.1532642474e-01	5.4828550986e-01	1.3295908513e-01
1.0146743335e-01	3.2002351188e-01	2.1855607854e-01
-2.1991105388e-01	7.1135731354e-02	2.9104678523e-01
-5.2517195258e-01	-1.8233680645e-01	3.4283514612e-01
-7.9448904563e-01	-4.2405758484e-01	3.7043146079e-01
-1.0134544652e+00	-6.3844749782e-01	3.7500696741e-01
-1.1697939257e+00	-8.1168893649e-01	3.5810498920e-01
-1.2513356334e+00	-9.3261634548e-01	3.1871928794e-01
-1.2496403921e+00	-9.9343585231e-01	2.5620453980e-01
-1.1652205055e+00	-9.9022758899e-01	1.7499291653e-01
-1.0071982393e+00	-9.2319833077e-01	8.3999908581e-02
-7.8753768971e-01	-7.9666816930e-01	9.1304795821e-03
-5.1753673885e-01	-6.1879207913e-01	1.0125534028e-01
-2.1097347924e-01	-4.0103432281e-01	1.9006084357e-01
1.1158326993e-01	-1.5742956953e-01	2.6901283946e-01
4.2507440628e-01	9.6321650944e-02	3.2875275534e-01
7.0757605691e-01	3.4386486059e-01	3.6371119632e-01
9.4426240812e-01	5.6924569287e-01	3.7501671525e-01
1.1236478157e+00	7.5793816494e-01	3.6570965079e-01
1.2329222209e+00	8.9778088944e-01	3.3514133148e-01
1.2604474410e+00	9.7976088602e-01	2.8068655495e-01
1.2030269355e+00	9.9859447543e-01	2.0443246008e-01
1.0682183217e+00	9.5306781712e-01	1.1515050458e-01
8.6842771757e-01	8.4611514223e-01	2.2312575337e-02
6.1480298637e-01	6.8462963996e-01	6.9826653597e-02
3.1891394462e-01	4.7901918576e-01	1.6010524114e-01
-1.2315048733e-03	2.4253554508e-01	2.4376704995e-01
-3.2083278070e-01	-9.5797139891e-03	3.1125306671e-01
-6.1580304060e-01	-2.6107755249e-01	3.5472548811e-01
-8.6925088230e-01	-4.9574872475e-01	3.7350215755e-01
-1.0695176882e+00	-6.9846847777e-01	3.7104921042e-01
-1.2042839884e+00	-8.5617135421e-01	3.4811263418e-01
-1.2605976946e+00	-9.5869327201e-01	3.0190442260e-01
-1.2318387512e+00	-9.9942660796e-01	2.3241214324e-01
-1.1223566545e+00	-9.7574606455e-01	1.4661058992e-01
-9.4352186666e-01	-8.8917787259e-01	5.4343994075e-02
-7.0681485088e-01	-7.4530142431e-01	3.8486573434e-02
-4.2326248036e-01	-5.5338967694e-01	1.3012719659e-01
-1.0887811542e-01	-3.2581150284e-01	2.1693338742e-01
2.1317935944e-01	-7.7234505348e-02	2.9041386479e-01
5.1839028231e-01	1.7632032050e-01	3.4206996180e-01
7.8790494467e-01	4.1851115448e-01	3.6939379019e-01
1.0084756069e+00	6.3372859511e-01	3.7474701182e-01
1.1672589711e+00	8.0810169866e-01	3.5915727248e-01
1.2506769862e+00	9.3039197300e-01	3.2028501325e-01
1.2502313353e+00	9.9271770784e-01	2.5751362742e-01
1.1676354585e+00	9.9106195754e-01	1.7657350096e-01
1.0122265952e+00	9.2553143659e-01	8.6695158582e-02
7.9445661000e-01	8.0034964178e-01	5.8930317777e-03
5.2453958257e-01	6.2358464429e-01	9.9045061720e-02
2.1737705910e-01	4.0662909582e-01	1.8925203672e-01
-1.0469605852e-01	1.6346596261e-01	2.6816202113e-01
-4.1698953020e-01	-9.0232688383e-02	3.2675684182e-01
-6.9980528654e-01	-3.3811576727e-01	3.6168951927e-01
-9.3918224685e-01	-5.6420700264e-01	3.7497524421e-01
-1.1216435989e+00	-7.5393462560e-01	3.6770897332e-01
-1.2321581221e+00	-8.9507053245e-01	3.3708758967e-01
-1.2597411548e+00	-9.7851839614e-01	2.8122275863e-01
-1.2037497646e+00	-9.9889993218e-01	2.0484983247e-01
-1.0723950428e+00	-9.5490153355e-01	1.1749350924e-01
-8.7565535627e-01	-8.4935893379e-01	2.6296422482e-02
-6.2240613983e-01	-6.8907444157e-01	6.6668301740e-02
-3.2520377966e-01	-4.8437852625e-01	1.5917474659e-01
-4.8435304420e-03	-2.4846401048e-01	2.4362048004e-01
3.1325193474e-01	3.4642182249e-03	3.0978771652e-01
6.0740467694e-01	2.5516917517e-01	3.5223550176e-01
8.6275657754e-01	4.9042826572e-01	3.7232831182e-01
1.0664741715e+00	6.9407884507e-01	3.7239532642e-01
1.2034992357e+00	8.5299546332e-01	3.5050377241e-01
1.2602351186e+00	9.5693581175e-01	3.0329930689e-01
1.2320725722e+00	9.9920084812e-01	2.3287172407e-01
1.1249630657e+00	9.7706655554e-01	1.4789651013e-01
9.4924891683e-01	8.9195950765e-01	5.7289409181e-02
7.1428412813e-01	7.4936492475e-01	3.5080796615e-02
4.3065830353e-01	5.5847314676e-01	1.2781484323e-01
1.1579138025e-01	3.3158730817e-01	2.1579592792e-01
-2.0614987744e-01	8.3330390703e-02	2.8948026814e-01
-5.1122128004e-01	-1.7029724002e-01	3.4092404002e-01
-7.8149735765e-01	-4.1294907143e-01	3.6854828621e-01
-1.0036496247e+00	-6.2898599040e-01	3.7466363433e-01
-1.1642423488e+00	-8.0448423711e-01	3.5975811167e-01
-1.2496577930e+00	-9.2813280304e-01	3.2152498998e-01
-1.2515668845e+00	-9.9196243486e-01	2.5960444963e-01
-1.1710901149e+00	-9.9185925951e-01	1.7923085540e-01
-1.0167248009e+00	-9.2782992673e-01	8.8894874130e-02
-7.9934843429e-01	-8.0400118047e-01	4.6527461861e-03
-5.3064214489e-01	-6.2835388684e-01	9.7711741947e-02
-2.2569950811e-01	-4.1220866055e-01	1.8650915244e-01
9.5221938638e-02	-1.6949624191e-01	2.6471818055e-01
4.0924183489e-01	8.4140351039e-02	3.2510148385e-01
6.9527165778e-01	3.3235402811e-01	3.6291762967e-01
9.3605480035e-01	5.5914721057e-01	3.7690758978e-01
1.1174053765e+00	7.4990288845e-01	3.6750248809e-01
1.2276200130e+00	8.9232669903e-01	3.3529331398e-01
1.2587406162e+00	9.7723930881e-01	2.8150130734e-01
1.2082456921e+00	9.9916802919e-01	2.0907766295e-01
1.0794387910e+00	9.5669953582e-01	1.2273925516e-01
8.8083393557e-01	8.5257095858e-01	2.8262976990e-02
6.2555429408e-01	6.9349347120e-01	6.7939177117e-02
3.3052189985e-01	4.8971975056e-01	1.5919785071e-01
1.4819907193e-02	2.5438318311e-01	2.3956327591e-01
-3.0200601778e-01	2.6514071042e-03	3.0465742488e-01
-6.0043877009e-01	-2.4925125430e-01	3.5118751579e-01
-8.6089123047e-01	-4.8508946425e-01	3.7580176622e-01
-1.0650943932e+00	-6.8966325320e-01	3.7543114002e-01
-1.1991891823e+00	-8.4978766965e-01	3.4940151263e-01
-1.2557979732e+00	-9.5514256126e-01	3.0065541193e-01
-1.2329826898e+00	-9.9893771729e-01	2.3404497248e-01
-1.1319704038e+00	-9.7835050338e-01	1.5361990042e-01
-9.5722380166e-01	-8.9470778265e-01	6.2516019016e-02
-7.1892338422e-01	-7.5340039828e-01	3.4477014067e-02
-4.3391009847e-01	-5.6353572920e-01	1.2962563072e-01
-1.2261977866e-01	-3.3735071184e-01	2.1473093318e-01
1.9515282649e-01	-8.9423159429e-02	2.8457598591e-01
5.0121962529e-01	1.6426779027e-01	3.3695183502e-01
7.7694068859e-01	4.0737154373e-01	3.6956914486e-01
1.0028364691e+00	6.2421986106e-01	3.7861660806e-01
1.1622491431e+00	8.0083668715e-01	3.6141245593e-01
1.2454473843e+00	9.2583892009e-01	3.1960846421e-01
1.2495261425e+00	9.9117006160e-01	2.5835608095e-01
1.1750642890e+00	9.9261946506e-01	1.8244482390e-01
1.0248178994e+00	9.3009371521e-01	9.4724184241e-02
8.0644099872e-01	8.0762264882e-01	1.1816501053e-03
5.3494765939e-01	6.3309962839e-01	9.8151969002e-02
2.3045926667e-01	4.1777280831e-01	1.8731354164e-01
